year,sex,age,marital_status,deaths,age_band
2024,Both Sexes,64,Single,1378,NA
2024,Both Sexes,64,Married,2743,NA
2024,Both Sexes,64,Widowed,425,NA
2024,Both Sexes,64,Divorced,1322,NA
2024,Both Sexes,64,Civil partnership,23,NA
2024,Both Sexes,64,Civil partnership widowed,1,NA
2024,Both Sexes,64,Civil partnership dissolved,1,NA
2024,Both Sexes,64,Marital status not stated,144,NA
2024,Both Sexes,65,All marital statuses,6372,NA
2024,Both Sexes,65,Single,1295,NA
2024,Both Sexes,65,Married,2973,NA
2024,Both Sexes,65,Widowed,457,NA
2024,Both Sexes,65,Divorced,1474,NA
2024,Both Sexes,65,Civil partnership,21,NA
2024,Both Sexes,65,Civil partnership widowed,2,NA
2024,Both Sexes,65,Civil partnership dissolved,1,NA
2024,Both Sexes,65,Marital status not stated,149,NA
2024,Both Sexes,66,All marital statuses,6933,NA
2024,Both Sexes,66,Single,1317,NA
2024,Both Sexes,66,Married,3292,NA
2024,Both Sexes,66,Widowed,580,NA
2024,Both Sexes,66,Divorced,1572,NA
2024,Both Sexes,66,Civil partnership,27,NA
2024,Both Sexes,66,Civil partnership widowed,1,NA
2024,Both Sexes,66,Civil partnership dissolved,1,NA
2024,Both Sexes,66,Marital status not stated,143,NA
2024,Both Sexes,67,All marital statuses,7338,NA
2024,Both Sexes,67,Single,1283,NA
2024,Both Sexes,67,Married,3509,NA
2024,Both Sexes,67,Widowed,710,NA
2024,Both Sexes,67,Divorced,1665,NA
2024,Both Sexes,67,Civil partnership,30,NA
2024,Both Sexes,67,Civil partnership widowed,5,NA
2024,Both Sexes,67,Civil partnership dissolved,1,NA
2024,Both Sexes,67,Marital status not stated,135,NA
2024,Both Sexes,68,All marital statuses,7605,NA
2024,Both Sexes,68,Single,1275,NA
2024,Both Sexes,68,Married,3646,NA
2024,Both Sexes,68,Widowed,846,NA
2024,Both Sexes,68,Divorced,1668,NA
2024,Both Sexes,68,Civil partnership,22,NA
2024,Both Sexes,68,Civil partnership widowed,3,NA
2024,Both Sexes,68,Civil partnership dissolved,0,NA
2024,Both Sexes,68,Marital status not stated,145,NA
2024,Both Sexes,69,All marital statuses,8098,NA
2024,Both Sexes,69,Single,1229,NA
2024,Both Sexes,69,Married,3949,NA
2024,Both Sexes,69,Widowed,983,NA
2024,Both Sexes,69,Divorced,1738,NA
2024,Both Sexes,69,Civil partnership,30,NA
2024,Both Sexes,69,Civil partnership widowed,5,NA
2024,Both Sexes,69,Civil partnership dissolved,0,NA
2024,Both Sexes,69,Marital status not stated,164,NA
2024,Both Sexes,70,All marital statuses,8748,NA
2024,Both Sexes,70,Single,1306,NA
2024,Both Sexes,70,Married,4280,NA
2024,Both Sexes,70,Widowed,1098,NA
2024,Both Sexes,70,Divorced,1873,NA
2024,Both Sexes,70,Civil partnership,26,NA
2024,Both Sexes,70,Civil partnership widowed,3,NA
2024,Both Sexes,70,Civil partnership dissolved,0,NA
2024,Both Sexes,70,Marital status not stated,162,NA
2024,Both Sexes,71,All marital statuses,9383,NA
2024,Both Sexes,71,Single,1261,NA
2024,Both Sexes,71,Married,4764,NA
2024,Both Sexes,71,Widowed,1284,NA
2024,Both Sexes,71,Divorced,1880,NA
2024,Both Sexes,71,Civil partnership,27,NA
2024,Both Sexes,71,Civil partnership widowed,4,NA
2024,Both Sexes,71,Civil partnership dissolved,1,NA
2024,Both Sexes,71,Marital status not stated,162,NA
2024,Both Sexes,72,All marital statuses,10106,NA
2024,Both Sexes,72,Single,1267,NA
2024,Both Sexes,72,Married,5131,NA
2024,Both Sexes,72,Widowed,1499,NA
2024,Both Sexes,72,Divorced,2017,NA
2024,Both Sexes,72,Civil partnership,38,NA
2024,Both Sexes,72,Civil partnership widowed,4,NA
2024,Both Sexes,72,Civil partnership dissolved,1,NA
2024,Both Sexes,72,Marital status not stated,149,NA
2024,Both Sexes,73,All marital statuses,11078,NA
2024,Both Sexes,73,Single,1317,NA
2024,Both Sexes,73,Married,5668,NA
2024,Both Sexes,73,Widowed,1788,NA
2024,Both Sexes,73,Divorced,2107,NA
2024,Both Sexes,73,Civil partnership,35,NA
2024,Both Sexes,73,Civil partnership widowed,3,NA
2024,Both Sexes,73,Civil partnership dissolved,0,NA
2024,Both Sexes,73,Marital status not stated,160,NA
2024,Both Sexes,74,All marital statuses,11950,NA
2024,Both Sexes,74,Single,1314,NA
2024,Both Sexes,74,Married,6046,NA
2024,Both Sexes,74,Widowed,2230,NA
2024,Both Sexes,74,Divorced,2136,NA
2024,Both Sexes,74,Civil partnership,37,NA
2024,Both Sexes,74,Civil partnership widowed,2,NA
2024,Both Sexes,74,Civil partnership dissolved,0,NA
2024,Both Sexes,74,Marital status not stated,185,NA
2024,Both Sexes,75,All marital statuses,13523,NA
2024,Both Sexes,75,Single,1312,NA
2024,Both Sexes,75,Married,6910,NA
2024,Both Sexes,75,Widowed,2704,NA
2024,Both Sexes,75,Divorced,2358,NA
2024,Both Sexes,75,Civil partnership,37,NA
2024,Both Sexes,75,Civil partnership widowed,3,NA
2024,Both Sexes,75,Civil partnership dissolved,0,NA
2024,Both Sexes,75,Marital status not stated,199,NA
2024,Both Sexes,76,All marital statuses,15600,NA
2024,Both Sexes,76,Single,1502,NA
2024,Both Sexes,76,Married,7831,NA
2024,Both Sexes,76,Widowed,3401,NA
2024,Both Sexes,76,Divorced,2643,NA
2024,Both Sexes,76,Civil partnership,29,NA
2024,Both Sexes,76,Civil partnership widowed,3,NA
2024,Both Sexes,76,Civil partnership dissolved,3,NA
2024,Both Sexes,76,Marital status not stated,188,NA
2024,Both Sexes,77,All marital statuses,17612,NA
2024,Both Sexes,77,Single,1537,NA
2024,Both Sexes,77,Married,8929,NA
2024,Both Sexes,77,Widowed,4149,NA
2024,Both Sexes,77,Divorced,2772,NA
2024,Both Sexes,77,Civil partnership,36,NA
2024,Both Sexes,77,Civil partnership widowed,6,NA
2024,Both Sexes,77,Civil partnership dissolved,0,NA
2024,Both Sexes,77,Marital status not stated,183,NA
2024,Both Sexes,78,All marital statuses,15430,NA
2024,Both Sexes,78,Single,1235,NA
2024,Both Sexes,78,Married,7686,NA
2024,Both Sexes,78,Widowed,3973,NA
2024,Both Sexes,78,Divorced,2331,NA
2024,Both Sexes,78,Civil partnership,41,NA
2024,Both Sexes,78,Civil partnership widowed,6,NA
2024,Both Sexes,78,Civil partnership dissolved,0,NA
2024,Both Sexes,78,Marital status not stated,158,NA
2024,Both Sexes,79,All marital statuses,16447,NA
2024,Both Sexes,79,Single,1174,NA
2024,Both Sexes,79,Married,8155,NA
2024,Both Sexes,79,Widowed,4550,NA
2024,Both Sexes,79,Divorced,2360,NA
2024,Both Sexes,79,Civil partnership,26,NA
2024,Both Sexes,79,Civil partnership widowed,8,NA
2024,Both Sexes,79,Civil partnership dissolved,1,NA
2024,Both Sexes,79,Marital status not stated,173,NA
2024,Both Sexes,80,All marital statuses,17512,NA
2024,Both Sexes,80,Single,1185,NA
2024,Both Sexes,80,Married,8466,NA
2024,Both Sexes,80,Widowed,5293,NA
2024,Both Sexes,80,Divorced,2357,NA
2024,Both Sexes,80,Civil partnership,30,NA
2024,Both Sexes,80,Civil partnership widowed,9,NA
2024,Both Sexes,80,Civil partnership dissolved,2,NA
2024,Both Sexes,80,Marital status not stated,170,NA
2024,Both Sexes,81,All marital statuses,18039,NA
2024,Both Sexes,81,Single,1192,NA
2024,Both Sexes,81,Married,8363,NA
2024,Both Sexes,81,Widowed,5964,NA
2024,Both Sexes,81,Divorced,2347,NA
2024,Both Sexes,81,Civil partnership,31,NA
2024,Both Sexes,81,Civil partnership widowed,5,NA
2024,Both Sexes,81,Civil partnership dissolved,1,NA
2024,Both Sexes,81,Marital status not stated,136,NA
2024,Both Sexes,82,All marital statuses,17649,NA
2024,Both Sexes,82,Single,1064,NA
2024,Both Sexes,82,Married,7977,NA
2024,Both Sexes,82,Widowed,6283,NA
2024,Both Sexes,82,Divorced,2135,NA
2024,Both Sexes,82,Civil partnership,28,NA
2024,Both Sexes,82,Civil partnership widowed,7,NA
2024,Both Sexes,82,Civil partnership dissolved,0,NA
2024,Both Sexes,82,Marital status not stated,155,NA
2024,Both Sexes,83,All marital statuses,17452,NA
2024,Both Sexes,83,Single,1037,NA
2024,Both Sexes,83,Married,7576,NA
2024,Both Sexes,83,Widowed,6706,NA
2024,Both Sexes,83,Divorced,1973,NA
2024,Both Sexes,83,Civil partnership,18,NA
2024,Both Sexes,83,Civil partnership widowed,8,NA
2024,Both Sexes,83,Civil partnership dissolved,0,NA
2024,Both Sexes,83,Marital status not stated,134,NA
2024,Both Sexes,84,All marital statuses,19308,NA
2024,Both Sexes,84,Single,972,NA
2024,Both Sexes,84,Married,7972,NA
2024,Both Sexes,84,Widowed,8040,NA
2024,Both Sexes,84,Divorced,2179,NA
2024,Both Sexes,84,Civil partnership,21,NA
2024,Both Sexes,84,Civil partnership widowed,7,NA
2024,Both Sexes,84,Civil partnership dissolved,1,NA
2024,Both Sexes,84,Marital status not stated,116,NA
2024,Both Sexes,85,All marital statuses,20176,NA
2024,Both Sexes,85,Single,1071,NA
2024,Both Sexes,85,Married,7932,NA
2024,Both Sexes,85,Widowed,9030,NA
2024,Both Sexes,85,Divorced,1988,NA
2024,Both Sexes,85,Civil partnership,24,NA
2024,Both Sexes,85,Civil partnership widowed,6,NA
2024,Both Sexes,85,Civil partnership dissolved,0,NA
2024,Both Sexes,85,Marital status not stated,125,NA
2024,Both Sexes,86,All marital statuses,20668,NA
2024,Both Sexes,86,Single,1009,NA
2024,Both Sexes,86,Married,7704,NA
2024,Both Sexes,86,Widowed,9823,NA
2024,Both Sexes,86,Divorced,1994,NA
2024,Both Sexes,86,Civil partnership,20,NA
2024,Both Sexes,86,Civil partnership widowed,8,NA
2024,Both Sexes,86,Civil partnership dissolved,1,NA
2024,Both Sexes,86,Marital status not stated,109,NA
2024,Both Sexes,87,All marital statuses,20744,NA
2024,Both Sexes,87,Single,999,NA
2024,Both Sexes,87,Married,7197,NA
2024,Both Sexes,87,Widowed,10568,NA
2024,Both Sexes,87,Divorced,1830,NA
2024,Both Sexes,87,Civil partnership,25,NA
2024,Both Sexes,87,Civil partnership widowed,7,NA
2024,Both Sexes,87,Civil partnership dissolved,1,NA
2024,Both Sexes,87,Marital status not stated,117,NA
2024,Both Sexes,88,All marital statuses,20290,NA
2024,Both Sexes,88,Single,954,NA
2024,Both Sexes,88,Married,6568,NA
2024,Both Sexes,88,Widowed,10994,NA
2024,Both Sexes,88,Divorced,1654,NA
2024,Both Sexes,88,Civil partnership,21,NA
2024,Both Sexes,88,Civil partnership widowed,10,NA
2024,Both Sexes,88,Civil partnership dissolved,0,NA
2024,Both Sexes,88,Marital status not stated,89,NA
2024,Both Sexes,89,All marital statuses,19860,NA
2024,Both Sexes,89,Single,862,NA
2024,Both Sexes,89,Married,5874,NA
2024,Both Sexes,89,Widowed,11503,NA
2024,Both Sexes,89,Divorced,1523,NA
2024,Both Sexes,89,Civil partnership,22,NA
2024,Both Sexes,89,Civil partnership widowed,5,NA
2024,Both Sexes,89,Civil partnership dissolved,0,NA
2024,Both Sexes,89,Marital status not stated,71,NA
2024,Both Sexes,90,All marital statuses,18738,NA
2024,Both Sexes,90,Single,806,NA
2024,Both Sexes,90,Married,4963,NA
2024,Both Sexes,90,Widowed,11507,NA
2024,Both Sexes,90,Divorced,1359,NA
2024,Both Sexes,90,Civil partnership,14,NA
2024,Both Sexes,90,Civil partnership widowed,7,NA
2024,Both Sexes,90,Civil partnership dissolved,0,NA
2024,Both Sexes,90,Marital status not stated,82,NA
2024,Both Sexes,91,All marital statuses,17777,NA
2024,Both Sexes,91,Single,780,NA
2024,Both Sexes,91,Married,4133,NA
2024,Both Sexes,91,Widowed,11550,NA
2024,Both Sexes,91,Divorced,1220,NA
2024,Both Sexes,91,Civil partnership,23,NA
2024,Both Sexes,91,Civil partnership widowed,4,NA
2024,Both Sexes,91,Civil partnership dissolved,0,NA
2024,Both Sexes,91,Marital status not stated,67,NA
2024,Both Sexes,92,All marital statuses,16643,NA
2024,Both Sexes,92,Single,685,NA
2024,Both Sexes,92,Married,3498,NA
2024,Both Sexes,92,Widowed,11332,NA
2024,Both Sexes,92,Divorced,1047,NA
2024,Both Sexes,92,Civil partnership,9,NA
2024,Both Sexes,92,Civil partnership widowed,8,NA
2024,Both Sexes,92,Civil partnership dissolved,0,NA
2024,Both Sexes,92,Marital status not stated,64,NA
2024,Both Sexes,93,All marital statuses,14958,NA
2024,Both Sexes,93,Single,704,NA
2024,Both Sexes,93,Married,2837,NA
2024,Both Sexes,93,Widowed,10444,NA
2024,Both Sexes,93,Divorced,895,NA
2024,Both Sexes,93,Civil partnership,11,NA
2024,Both Sexes,93,Civil partnership widowed,6,NA
2024,Both Sexes,93,Civil partnership dissolved,0,NA
2024,Both Sexes,93,Marital status not stated,61,NA
2024,Both Sexes,94,All marital statuses,12889,NA
2024,Both Sexes,94,Single,572,NA
2024,Both Sexes,94,Married,2093,NA
2024,Both Sexes,94,Widowed,9506,NA
2024,Both Sexes,94,Divorced,662,NA
2024,Both Sexes,94,Civil partnership,12,NA
2024,Both Sexes,94,Civil partnership widowed,4,NA
2024,Both Sexes,94,Civil partnership dissolved,1,NA
2024,Both Sexes,94,Marital status not stated,39,NA
2024,Both Sexes,95,All marital statuses,10481,NA
2024,Both Sexes,95,Single,476,NA
2024,Both Sexes,95,Married,1382,NA
2024,Both Sexes,95,Widowed,8008,NA
2024,Both Sexes,95,Divorced,574,NA
2024,Both Sexes,95,Civil partnership,4,NA
2024,Both Sexes,95,Civil partnership widowed,6,NA
2024,Both Sexes,95,Civil partnership dissolved,0,NA
2024,Both Sexes,95,Marital status not stated,31,NA
2024,Both Sexes,96,All marital statuses,8358,NA
2024,Both Sexes,96,Single,367,NA
2024,Both Sexes,96,Married,945,NA
2024,Both Sexes,96,Widowed,6626,NA
2024,Both Sexes,96,Divorced,386,NA
2024,Both Sexes,96,Civil partnership,6,NA
2024,Both Sexes,96,Civil partnership widowed,1,NA
2024,Both Sexes,96,Civil partnership dissolved,0,NA
2024,Both Sexes,96,Marital status not stated,27,NA
2024,Both Sexes,97,All marital statuses,6556,NA
2024,Both Sexes,97,Single,264,NA
2024,Both Sexes,97,Married,614,NA
2024,Both Sexes,97,Widowed,5352,NA
2024,Both Sexes,97,Divorced,292,NA
2024,Both Sexes,97,Civil partnership,9,NA
2024,Both Sexes,97,Civil partnership widowed,0,NA
2024,Both Sexes,97,Civil partnership dissolved,0,NA
2024,Both Sexes,97,Marital status not stated,25,NA
2024,Both Sexes,98,All marital statuses,4969,NA
2024,Both Sexes,98,Single,234,NA
2024,Both Sexes,98,Married,338,NA
2024,Both Sexes,98,Widowed,4169,NA
2024,Both Sexes,98,Divorced,202,NA
2024,Both Sexes,98,Civil partnership,8,NA
2024,Both Sexes,98,Civil partnership widowed,0,NA
2024,Both Sexes,98,Civil partnership dissolved,0,NA
2024,Both Sexes,98,Marital status not stated,18,NA
2024,Both Sexes,99,All marital statuses,3480,NA
2024,Both Sexes,99,Single,157,NA
2024,Both Sexes,99,Married,202,NA
2024,Both Sexes,99,Widowed,2960,NA
2024,Both Sexes,99,Divorced,145,NA
2024,Both Sexes,99,Civil partnership,2,NA
2024,Both Sexes,99,Civil partnership widowed,2,NA
2024,Both Sexes,99,Civil partnership dissolved,0,NA
2024,Both Sexes,99,Marital status not stated,12,NA
2024,Both Sexes,100,All marital statuses,2563,NA
2024,Both Sexes,100,Single,137,NA
2024,Both Sexes,100,Married,125,NA
2024,Both Sexes,100,Widowed,2191,NA
2024,Both Sexes,100,Divorced,102,NA
2024,Both Sexes,100,Civil partnership,1,NA
2024,Both Sexes,100,Civil partnership widowed,2,NA
2024,Both Sexes,100,Civil partnership dissolved,0,NA
2024,Both Sexes,100,Marital status not stated,5,NA
2024,Both Sexes,101,All marital statuses,1701,NA
2024,Both Sexes,101,Single,84,NA
2024,Both Sexes,101,Married,57,NA
2024,Both Sexes,101,Widowed,1500,NA
2024,Both Sexes,101,Divorced,59,NA
2024,Both Sexes,101,Civil partnership,1,NA
2024,Both Sexes,101,Civil partnership widowed,0,NA
2024,Both Sexes,101,Civil partnership dissolved,0,NA
2024,Both Sexes,101,Marital status not stated,0,NA
2024,Both Sexes,102,All marital statuses,1154,NA
2024,Both Sexes,102,Single,64,NA
2024,Both Sexes,102,Married,33,NA
2024,Both Sexes,102,Widowed,1021,NA
2024,Both Sexes,102,Divorced,33,NA
2024,Both Sexes,102,Civil partnership,0,NA
2024,Both Sexes,102,Civil partnership widowed,1,NA
2024,Both Sexes,102,Civil partnership dissolved,0,NA
2024,Both Sexes,102,Marital status not stated,2,NA
2024,Both Sexes,103,All marital statuses,737,NA
2024,Both Sexes,103,Single,39,NA
2024,Both Sexes,103,Married,24,NA
2024,Both Sexes,103,Widowed,642,NA
2024,Both Sexes,103,Divorced,28,NA
2024,Both Sexes,103,Civil partnership,0,NA
2024,Both Sexes,103,Civil partnership widowed,0,NA
2024,Both Sexes,103,Civil partnership dissolved,0,NA
2024,Both Sexes,103,Marital status not stated,4,NA
2024,Both Sexes,104,All marital statuses,512,NA
2024,Both Sexes,104,Single,17,NA
2024,Both Sexes,104,Married,14,NA
2024,Both Sexes,104,Widowed,459,NA
2024,Both Sexes,104,Divorced,17,NA
2024,Both Sexes,104,Civil partnership,0,NA
2024,Both Sexes,104,Civil partnership widowed,0,NA
2024,Both Sexes,104,Civil partnership dissolved,0,NA
2024,Both Sexes,104,Marital status not stated,5,NA
2024,Both Sexes,105 years and over,All marital statuses,352,NA
2024,Both Sexes,105 years and over,Single,23,NA
2024,Both Sexes,105 years and over,Married,8,NA
2024,Both Sexes,105 years and over,Widowed,308,NA
2024,Both Sexes,105 years and over,Divorced,9,NA
2024,Both Sexes,105 years and over,Civil partnership,1,NA
2024,Both Sexes,105 years and over,Civil partnership widowed,0,NA
2024,Both Sexes,105 years and over,Civil partnership dissolved,0,NA
2024,Both Sexes,105 years and over,Marital status not stated,3,NA
2024,Male,All ages,All marital statuses,289726,All Ages
2024,Male,All ages,Single,46660,All Ages
2024,Male,All ages,Married,138138,All Ages
2024,Male,All ages,Widowed,63668,All Ages
2024,Male,All ages,Divorced,35417,All Ages
2024,Male,All ages,Civil partnership,657,All Ages
2024,Male,All ages,Civil partnership widowed,127,All Ages
2024,Male,All ages,Civil partnership dissolved,16,All Ages
2024,Male,All ages,Marital status not stated,5043,All Ages
2024,Male,0,All marital statuses,1432,NA
2024,Male,0,Single,1432,NA
2024,Male,0,Married,0,NA
2024,Male,0,Widowed,0,NA
2024,Male,0,Divorced,0,NA
2024,Male,0,Civil partnership,0,NA
2024,Male,0,Civil partnership widowed,0,NA
2024,Male,0,Civil partnership dissolved,0,NA
2024,Male,0,Marital status not stated,0,NA
2024,Male,1,All marital statuses,78,NA
2024,Male,1,Single,78,NA
2024,Male,1,Married,0,NA
2024,Male,1,Widowed,0,NA
2024,Male,1,Divorced,0,NA
2024,Male,1,Civil partnership,0,NA
2024,Male,1,Civil partnership widowed,0,NA
2024,Male,1,Civil partnership dissolved,0,NA
2024,Male,1,Marital status not stated,0,NA
2024,Male,2,All marital statuses,60,NA
2024,Male,2,Single,60,NA
2024,Male,2,Married,0,NA
2024,Male,2,Widowed,0,NA
2024,Male,2,Divorced,0,NA
2024,Male,2,Civil partnership,0,NA
2024,Male,2,Civil partnership widowed,0,NA
2024,Male,2,Civil partnership dissolved,0,NA
2024,Male,2,Marital status not stated,0,NA
2024,Male,3,All marital statuses,43,NA
2024,Male,3,Single,43,NA
2024,Male,3,Married,0,NA
2024,Male,3,Widowed,0,NA
2024,Male,3,Divorced,0,NA
2024,Male,3,Civil partnership,0,NA
2024,Male,3,Civil partnership widowed,0,NA
2024,Male,3,Civil partnership dissolved,0,NA
2024,Male,3,Marital status not stated,0,NA
2024,Male,4,All marital statuses,38,NA
2024,Male,4,Single,38,NA
2024,Male,4,Married,0,NA
2024,Male,4,Widowed,0,NA
2024,Male,4,Divorced,0,NA
2024,Male,4,Civil partnership,0,NA
2024,Male,4,Civil partnership widowed,0,NA
2024,Male,4,Civil partnership dissolved,0,NA
2024,Male,4,Marital status not stated,0,NA
2024,Male,5,All marital statuses,39,NA
2024,Male,5,Single,39,NA
2024,Male,5,Married,0,NA
2024,Male,5,Widowed,0,NA
2024,Male,5,Divorced,0,NA
2024,Male,5,Civil partnership,0,NA
2024,Male,5,Civil partnership widowed,0,NA
2024,Male,5,Civil partnership dissolved,0,NA
2024,Male,5,Marital status not stated,0,NA
2024,Male,6,All marital statuses,34,NA
2024,Male,6,Single,34,NA
2024,Male,6,Married,0,NA
2024,Male,6,Widowed,0,NA
2024,Male,6,Divorced,0,NA
2024,Male,6,Civil partnership,0,NA
2024,Male,6,Civil partnership widowed,0,NA
2024,Male,6,Civil partnership dissolved,0,NA
2024,Male,6,Marital status not stated,0,NA
2024,Male,7,All marital statuses,39,NA
2024,Male,7,Single,39,NA
2024,Male,7,Married,0,NA
2024,Male,7,Widowed,0,NA
2024,Male,7,Divorced,0,NA
2024,Male,7,Civil partnership,0,NA
2024,Male,7,Civil partnership widowed,0,NA
2024,Male,7,Civil partnership dissolved,0,NA
2024,Male,7,Marital status not stated,0,NA
2024,Male,8,All marital statuses,31,NA
2024,Male,8,Single,31,NA
2024,Male,8,Married,0,NA
2024,Male,8,Widowed,0,NA
2024,Male,8,Divorced,0,NA
2024,Male,8,Civil partnership,0,NA
2024,Male,8,Civil partnership widowed,0,NA
2024,Male,8,Civil partnership dissolved,0,NA
2024,Male,8,Marital status not stated,0,NA
2024,Male,9,All marital statuses,41,NA
2024,Male,9,Single,41,NA
2024,Male,9,Married,0,NA
2024,Male,9,Widowed,0,NA
2024,Male,9,Divorced,0,NA
2024,Male,9,Civil partnership,0,NA
2024,Male,9,Civil partnership widowed,0,NA
2024,Male,9,Civil partnership dissolved,0,NA
2024,Male,9,Marital status not stated,0,NA
2024,Male,10,All marital statuses,26,NA
2024,Male,10,Single,26,NA
2024,Male,10,Married,0,NA
2024,Male,10,Widowed,0,NA
2024,Male,10,Divorced,0,NA
2024,Male,10,Civil partnership,0,NA
2024,Male,10,Civil partnership widowed,0,NA
2024,Male,10,Civil partnership dissolved,0,NA
2024,Male,10,Marital status not stated,0,NA
2024,Male,11,All marital statuses,29,NA
2024,Male,11,Single,29,NA
2024,Male,11,Married,0,NA
2024,Male,11,Widowed,0,NA
2024,Male,11,Divorced,0,NA
2024,Male,11,Civil partnership,0,NA
2024,Male,11,Civil partnership widowed,0,NA
2024,Male,11,Civil partnership dissolved,0,NA
2024,Male,11,Marital status not stated,0,NA
2024,Male,12,All marital statuses,28,NA
2024,Male,12,Single,28,NA
2024,Male,12,Married,0,NA
2024,Male,12,Widowed,0,NA
2024,Male,12,Divorced,0,NA
